Date_of_visit,District,Chiefdom,Section,Name_of_community,Date_of_dep,Male_Child,Male_Adult,Total_male,Female_child,Female_adult,Total_female,Grand_total,Chiefs,Youth_leaders,Religious_leaders,Police,Women_leaders,Health_workers,Children,ss_mc,ss_fc,ss_ma,ss_fa,r_mc,r_fc,r_ma,r_fa,d_mc,d_fc,d_ma,d_fa,b_mc,b_fc,b_ma,b_fa,cb_mc,cb_fc,cb_ma,cb_fa
2015-03-28,Bonthe,,,Bangor,,59.0,60.0,119,62.0,98.0,160.0,279,6.0,3.0,2.0,0.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-29,Bonthe,,,Bachallor,,53.0,43.0,96,43.0,46.0,89.0,185,6.0,3.0,5.0,0.0,4.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-27,Bonthe,,,Mania,,31.0,21.0,52,15.0,36.0,51.0,103,5.0,3.0,2.0,0.0,2.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-28,Bonthe,,,Bamba,,33.0,44.0,77,31.0,41.0,72.0,149,6.0,4.0,4.0,0.0,4.0,0.0,,1.0,3.0,0,0.0,1,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-29,Bonthe,,,Diange,,21.0,20.0,41,31.0,31.0,62.0,103,5.0,1.0,2.0,0.0,4.0,0.0,,0.0,1.0,0,1.0,0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-30,Bonthe,,,Waah,,27.0,14.0,41,18.0,27.0,45.0,86,4.0,4.0,2.0,0.0,4.0,0.0,,2.0,8.0,0,0.0,2,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-24,Bonthe,,,Mbawom,,22.0,57.0,79,26.0,59.0,85.0,164,4.0,2.0,2.0,0.0,4.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-25,Bonthe,,,Surg,,42.0,96.0,138,52.0,113.0,165.0,303,7.0,5.0,2.0,0.0,6.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-26,Bonthe,,,Pamogoribe,,45.0,90.0,135,41.0,110.0,151.0,286,7.0,1.0,2.0,0.0,5.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-27,Bonthe,,,Malaoma,,217.0,181.0,398,166.0,181.0,347.0,745,5.0,3.0,7.0,4.0,4.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-24,Bonthe,,,Mogbagie,,14.0,26.0,40,17.0,24.0,41.0,81,5.0,4.0,2.0,0.0,4.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-25,Bonthe,,,Sarma,,43.0,65.0,108,48.0,87.0,135.0,243,5.0,3.0,7.0,0.0,4.0,1.0,,12.0,8.0,2,1.0,12,8.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-26,Bonthe,,,Dabu,,22.0,17.0,39,31.0,19.0,50.0,89,2.0,1.0,2.0,0.0,2.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-27,Bonthe,,,Mowagor,,28.0,51.0,79,22.0,41.0,63.0,142,4.0,1.0,2.0,0.0,4.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-25,Bonthe,,,Mobefa,,76.0,79.0,155,41.0,5.0,46.0,201,1.0,1.0,2.0,0.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-26,Bonthe,,,Mobulie,,46.0,70.0,116,44.0,70.0,114.0,230,1.0,1.0,2.0,0.0,4.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-27,Bonthe,,,Tanfoi,,15.0,59.0,74,16.0,40.0,56.0,130,7.0,1.0,2.0,0.0,4.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-07,Kailahun,,,Gbahama,,34.0,34.0,68,40.0,26.0,66.0,134,4.0,6.0,4.0,2.0,4.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-08,Kailahun,,,Tokpoima,,15.0,15.0,30,19.0,12.0,31.0,61,5.0,4.0,6.0,0.0,6.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-09,Kailahun,,,Bandajuma,,57.0,48.0,105,75.0,42.0,117.0,222,7.0,4.0,2.0,0.0,4.0,4.0,,9.0,9.0,0,0.0,7,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-10,Kailahun,,,Foobu,,96.0,89.0,185,80.0,61.0,141.0,326,4.0,1.0,4.0,2.0,4.0,4.0,,2.0,0.0,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-07,Kailahun,,,Kporbu,,149.0,153.0,302,188.0,216.0,404.0,706,5.0,3.0,2.0,0.0,4.0,4.0,,3.0,9.0,0,0.0,3,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-08,Kailahun,,,Nyadahun,,26.0,35.0,61,27.0,32.0,59.0,120,3.0,3.0,4.0,0.0,4.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-09,Kailahun,,,Buduma,,7.0,12.0,19,8.0,10.0,18.0,37,3.0,4.0,3.0,2.0,5.0,1.0,,0.0,1.0,0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-10,Kailahun,,,Tambeyama,,60.0,69.0,129,78.0,62.0,140.0,269,6.0,6.0,4.0,0.0,3.0,4.0,,4.0,0.0,2,4.0,4,0.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,Kailahun,,,Mamutu,,36.0,66.0,102,32.0,64.0,96.0,198,6.0,6.0,6.0,1.0,4.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-02,Kailahun,,,Bolelu,,21.0,13.0,34,21.0,23.0,44.0,78,4.0,5.0,4.0,0.0,4.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-03,Kailahun,,,Loama,,63.0,109.0,172,98.0,102.0,200.0,372,5.0,3.0,8.0,0.0,4.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-04,Kailahun,,,Bubengu,,15.0,4.0,19,15.0,12.0,27.0,46,4.0,4.0,2.0,0.0,4.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,Kailahun,,,Keledu,,20.0,24.0,44,39.0,40.0,79.0,123,4.0,4.0,4.0,0.0,4.0,0.0,,0.0,0.0,0,1.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-02,Kailahun,,,Kposolo,,102.0,63.0,165,99.0,81.0,180.0,345,5.0,4.0,4.0,0.0,6.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-03,Kailahun,,,Foiou,,16.0,16.0,32,15.0,17.0,32.0,64,5.0,3.0,7.0,0.0,4.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-04,Kailahun,,,Nyehun,,19.0,17.0,36,23.0,21.0,44.0,80,8.0,3.0,7.0,0.0,4.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,Kailahun,,,Kangama,,6.0,5.0,11,8.0,6.0,14.0,25,5.0,4.0,4.0,0.0,3.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-02,Kailahun,,,Boama,,24.0,16.0,40,26.0,24.0,50.0,90,6.0,3.0,2.0,0.0,5.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-03,Kailahun,,,Boko,,27.0,19.0,46,28.0,42.0,70.0,116,5.0,4.0,4.0,0.0,6.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-04,Kailahun,,,Hundonin,,58.0,28.0,86,66.0,41.0,107.0,193,6.0,4.0,7.0,3.0,4.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-07,Kailahun,,,Fowaya,,16.0,14.0,30,11.0,10.0,21.0,51,5.0,6.0,5.0,0.0,4.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-04-08,Kailahun,,,Salina,,18.0,23.0,41,22.0,20.0,42.0,83,5.0,4.0,5.0,0.0,4.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-09,Kailahun,,,Lilema,,30.0,47.0,77,36.0,48.0,84.0,161,5.0,6.0,6.0,4.0,4.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-10,Kailahun,,,Mosamba,,8.0,21.0,29,2.0,10.0,12.0,41,6.0,3.0,4.0,0.0,4.0,2.0,,3.0,1.0,2,3.0,3,1.0,2.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,Kailahun,,,Hundonin,,14.0,11.0,25,20.0,9.0,29.0,54,4.0,3.0,4.0,2.0,3.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-02,Kailahun,,,Pumdonin,,64.0,97.0,161,91.0,117.0,208.0,369,3.0,4.0,4.0,0.0,4.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-03,Kailahun,,,Belebeinday,,56.0,82.0,138,71.0,73.0,144.0,282,5.0,3.0,7.0,0.0,4.0,4.0,,0.0,0.0,3,1.0,0,0.0,2.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-04-04,Kailahun,,,Bandanin,,87.0,71.0,158,144.0,144.0,288.0,446,5.0,3.0,8.0,0.0,4.0,4.0,,0.0,0.0,0,1.0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-10,Kailahun,,,Gbekeya,,26.0,40.0,66,78.0,42.0,120.0,186,8.0,1.0,3.0,0.0,2.0,0.0,,0.0,0.0,0,3.0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-11,Kailahun,,,Ndoeku Beonu,,20.0,21.0,41,12.0,18.0,30.0,71,6.0,6.0,3.0,0.0,6.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-02-12,Kailahun,,,Buimu,,17.0,20.0,37,15.0,20.0,35.0,72,3.0,3.0,4.0,0.0,3.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-13,Kailahun,,,Kebrama,,22.0,33.0,55,43.0,6.0,49.0,104,6.0,3.0,4.0,0.0,4.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-10,Kailahun,,,Gardorhun,,17.0,22.0,39,13.0,13.0,26.0,65,5.0,4.0,6.0,0.0,1.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-11,Kailahun,,,Taamba,,15.0,33.0,48,14.0,24.0,38.0,86,7.0,5.0,5.0,0.0,6.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-12,Kailahun,,,Jaama,,12.0,27.0,39,32.0,6.0,38.0,77,6.0,4.0,2.0,0.0,4.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-13,Kailahun,,,Majama,,14.0,31.0,45,8.0,9.0,17.0,62,5.0,1.0,4.0,0.0,2.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-10,Kailahun,,,Sekenema,,32.0,64.0,96,52.0,78.0,130.0,226,7.0,5.0,7.0,0.0,4.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-11,Kailahun,,,Boama Nyilla,,50.0,100.0,150,68.0,156.0,224.0,374,5.0,6.0,7.0,0.0,4.0,3.0,,0.0,1.0,0,1.0,0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-12,Kailahun,,,Foya,,27.0,19.0,46,23.0,40.0,63.0,109,5.0,5.0,5.0,0.0,4.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2015-02-13,Kailahun,,,Gbatorma,,27.0,87.0,114,25.0,100.0,125.0,239,7.0,6.0,6.0,0.0,5.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-02-10,Kailahun,,,Tagbevu,,27.0,52.0,79,22.0,34.0,56.0,135,5.0,4.0,4.0,0.0,4.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-11,Kailahun,,,Niaguihun,,29.0,24.0,53,14.0,14.0,28.0,81,7.0,4.0,7.0,0.0,4.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-12,Kailahun,,,Sengema,,23.0,27.0,50,29.0,32.0,61.0,111,4.0,4.0,1.0,0.0,4.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-13,Kailahun,,,Blama,,37.0,34.0,71,37.0,21.0,58.0,129,4.0,4.0,6.0,0.0,4.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-10,Kailahun,,,Gborabu,,43.0,46.0,89,44.0,32.0,76.0,165,7.0,5.0,7.0,0.0,4.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-11,Kailahun,,,Semabu,,60.0,82.0,142,70.0,87.0,157.0,299,8.0,3.0,8.0,4.0,4.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-12,Kailahun,,,Giema,,126.0,398.0,524,160.0,468.0,628.0,1152,8.0,3.0,6.0,1.0,4.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-13,Kailahun,,,Ketehun,,46.0,70.0,116,42.0,51.0,93.0,209,5.0,4.0,8.0,0.0,4.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-02-10,Kailahun,,,Pewama,,13.0,12.0,25,23.0,3.0,26.0,51,8.0,3.0,6.0,1.0,6.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-11,Kailahun,,,Nyaguhun,,17.0,23.0,40,18.0,34.0,52.0,92,4.0,4.0,5.0,0.0,6.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-02-12,Kailahun,,,Nyaguhun 2,,33.0,353.0,386,32.0,403.0,435.0,821,5.0,5.0,8.0,0.0,4.0,4.0,,0.0,0.0,1,1.0,0,0.0,1.0,1,3.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0
2015-02-13,Kailahun,,,Batula,,69.0,78.0,147,88.0,64.0,152.0,299,5.0,1.0,2.0,0.0,5.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-10,Kailahun,,,Macca,,8.0,11.0,19,11.0,11.0,22.0,41,5.0,3.0,3.0,0.0,2.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-11,Kailahun,,,Moyorgbo,,23.0,36.0,59,21.0,17.0,38.0,97,5.0,4.0,7.0,0.0,5.0,4.0,,0.0,0.0,1,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-12,Kailahun,,,Messima,,29.0,31.0,60,22.0,29.0,51.0,111,4.0,4.0,2.0,0.0,4.0,1.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-13,Kailahun,,,Bondo,,86.0,97.0,183,78.0,93.0,171.0,354,4.0,3.0,3.0,0.0,4.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-10,Kailahun,,,Madiena,,48.0,58.0,106,41.0,48.0,89.0,195,7.0,4.0,2.0,0.0,4.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-31,Kambia,,,Masogalie,,31.0,30.0,61,44.0,30.0,74.0,135,4.0,4.0,5.0,0.0,4.0,0.0,,0.0,1.0,0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,Kambia,,,Kacola,,23.0,61.0,84,24.0,45.0,69.0,153,3.0,4.0,4.0,0.0,4.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-02,Kambia,,,Kamathana,,33.0,69.0,102,26.0,53.0,79.0,181,4.0,4.0,4.0,0.0,4.0,3.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-03,Kambia,,,Kasimbara,,18.0,22.0,40,22.0,31.0,53.0,93,4.0,3.0,7.0,0.0,4.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-24,Kambia,,,Mafof,,14.0,7.0,21,10.0,7.0,17.0,38,4.0,4.0,4.0,0.0,4.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-25,Kambia,,,Mayola,,12.0,14.0,26,18.0,25.0,43.0,69,3.0,6.0,4.0,0.0,4.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-26,Kambia,,,Rolarbay,,28.0,38.0,66,41.0,29.0,70.0,136,4.0,3.0,1.0,3.0,4.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-27,Kambia,,,Bench,,186.0,114.0,300,213.0,221.0,434.0,734,8.0,3.0,2.0,0.0,5.0,4.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-31,Kambia,,,Sumbuya,,25.0,21.0,46,23.0,25.0,48.0,94,4.0,4.0,6.0,2.0,4.0,2.0,,2.0,7.0,0,0.0,2,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,Kambia,,,Robat,,67.0,52.0,119,54.0,52.0,106.0,225,5.0,4.0,5.0,0.0,4.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-02,Kambia,,,Kamalo 1,,83.0,100.0,183,94.0,90.0,184.0,367,4.0,4.0,5.0,0.0,4.0,4.0,,10.0,15.0,0,0.0,9,15.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-03,Kambia,,,Tawuya,,24.0,50.0,74,50.0,18.0,68.0,142,5.0,1.0,4.0,0.0,4.0,2.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-31,Kambia,,,Kargbonko,,52.0,75.0,127,61.0,57.0,118.0,245,6.0,1.0,5.0,1.0,2.0,2.0,,0.0,0.0,0,1.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,Kambia,,,Kadalo,,77.0,68.0,145,65.0,69.0,134.0,279,8.0,4.0,7.0,0.0,0.0,0.0,,17.0,11.0,0,0.0,17,11.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-02,Kambia,,,Kolmodia,,53.0,30.0,83,26.0,23.0,49.0,132,5.0,4.0,6.0,0.0,4.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-03,Kambia,,,Sella,,61.0,44.0,105,54.0,60.0,114.0,219,4.0,4.0,5.0,0.0,4.0,0.0,,1.0,7.0,0,0.0,1,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04,Kambia,,,Fodaya,,13.0,12.0,25,14.0,11.0,25.0,50,4.0,4.0,2.0,0.0,4.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-04,Kambia,,,Kaskonday,,22.0,27.0,49,18.0,24.0,42.0,91,4.0,3.0,8.0,0.0,4.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-04,Kambia,,,Semereh,,24.0,39.0,63,12.0,23.0,35.0,98,6.0,4.0,6.0,0.0,4.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-05,Kambia,,,Tamagalie,,320.0,312.0,632,372.0,343.0,715.0,1347,3.0,3.0,4.0,1.0,2.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-07,Kambia,,,Mile 15,,165.0,115.0,280,204.0,134.0,338.0,618,4.0,2.0,4.0,0.0,4.0,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
