"","Trig_date","District","Chiefdom","Section","Name_of_community","Male_child","Male_Adult","Total_male","Female_child","Female_adult","Total_female","Chiefs","Youth_leaders","Religious_leaders","Police","Women_leaders","Health_workers","Children","ss_mc","ss_fc","ss_ma","ss_fa","r_mc","r_fc","r_ma","r_fa","d_mc","d_fc","d_ma","d_fa","b_mc","b_fc","b_ma","b_fa","cb_mc","cb_fc","cb_ma","cb_fa","dist.soundex","chief.soundex"
"646","12/17/2014","Bo","Baoma","Upper Patalo","Kpakru",NA,NA,30,NA,NA,35,2,2,2,2,2,2,11,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,"B000","B500"
"647","12/18/2014","Bo","Baoma","Upper Patalo","Taninahun",NA,NA,35,NA,NA,20,2,2,2,0,2,1,11,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"648","12/19/2014","Bo","Baoma","Upper Patalo","Shengama",NA,NA,15,NA,NA,12,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"649","12/16/2014","Bo","Baoma","Bambawo","Pujehun",NA,NA,15,NA,NA,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"650","12/17/2014","Bo","Baoma","Bambawo","Gbaima",NA,NA,35,NA,NA,30,2,2,2,3,2,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"B000","B500"
"651","12/18/2014","Bo","Baoma","Bambawo","Ngiehun",NA,NA,15,NA,NA,14,2,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"652","12/19/2014","Bo","Baoma","Bambawo","Kwellu",NA,NA,59,NA,NA,56,3,1,4,2,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B500"
"653","12/16/2014","Bo","Valunia","Yarlenga","Magbema",NA,NA,40,NA,NA,50,2,2,2,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"654","12/17/2014","Bo","Valunia","Yarlenga","Farma",NA,NA,15,NA,NA,15,2,2,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"655","12/18/2014","Bo","Valunia","Yarlenga","Niama",NA,NA,20,NA,NA,30,2,2,2,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"656","12/19/2014","Bo","Valunia","Yarlenga","Pembema",NA,NA,15,NA,NA,15,2,2,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"657","12/16/2014","Bo","Valunia","Lunia","Tendebu",NA,NA,22,NA,NA,14,2,1,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"658","12/17/2014","Bo","Valunia","Lunia","Banjema",NA,NA,41,NA,NA,37,2,1,2,0,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"659","12/18/2014","Bo","Valunia","Lunia","Baoma",NA,NA,41,NA,NA,23,2,1,2,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"660","12/19/2014","Bo","Valunia","Lunia","Gumahun",NA,NA,39,NA,NA,42,4,1,2,0,1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"661","12/16/2014","Bo","Kakua","Sewa","Gangama",NA,NA,15,NA,NA,25,2,2,2,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","K200"
"662","12/17/2014","Bo","Kakua","Sewa","G0ndama",NA,NA,12,NA,NA,20,2,2,2,0,1,0,5,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","K200"
"663","12/18/2014","Bo","Kakua","Sewa","Kpawula",NA,NA,39,NA,NA,21,2,2,2,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","K200"
"664","12/19/2014","Bo","Kakua","Sewa","Kandayama",NA,NA,50,NA,NA,60,2,2,2,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","K200"
"665","12/16/2014","Bo","Kakua","Nyawa","Ngoguema",NA,NA,18,NA,NA,15,2,2,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","K200"
"666","12/17/2014","Bo","Kakua","Bambawo","Kpetewoma",NA,NA,30,NA,NA,13,2,2,2,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","K200"
"667","12/18/2014","Bo","Kakua","Nyawa","Fengehun",NA,NA,57,NA,NA,20,2,2,2,3,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","K200"
"668","12/19/2014","Bo","Kakua","Nyawa","Bumbe 2",NA,NA,18,NA,NA,14,2,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","K200"
"669","12/16/2014","Bo","Kakua","Nyallay","Konima",NA,NA,42,NA,NA,37,3,3,3,0,2,0,11,0,0,3,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,0,0,"B000","K200"
"670","12/17/2014","Bo","Kakua","Nyallay","Bandajuma",NA,NA,38,NA,NA,47,3,2,2,0,2,1,11,0,0,2,4,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,1,"B000","K200"
"671","12/18/2014","Bo","Kakua","Nyallay","Bevehun",NA,NA,34,NA,NA,52,3,1,2,0,1,1,11,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,1,0,0,1,0,"B000","K200"
"672","12/19/2014","Bo","Kakua","Nyallay","Gangama",NA,NA,45,NA,NA,38,4,2,4,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,"B000","K200"
"673","12/16/2014","Bo","Kakua","Kpandobu","Vengema",NA,NA,40,NA,NA,25,2,2,2,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","K200"
"674","12/17/2014","Bo","Kakua","Kpandobu","Kenyema 3",NA,NA,51,NA,NA,38,2,2,3,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"B000","K200"
"675","12/18/2014","Bo","Kakua","Kpandobu","Kenyema 2",NA,NA,48,NA,NA,45,2,2,2,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","K200"
"676","12/19/2014","Bo","Kakua","Kpandobu","Kenyema 1",NA,NA,47,NA,NA,32,2,2,2,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","K200"
"677","12/16/2014","Bo","Kakua","Nguabu","Kpetema",NA,NA,31,NA,NA,16,3,2,2,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","K200"
"678","12/17/2014","Bo","Kakua","Nguabu","Kumbalahun",NA,NA,13,NA,NA,33,3,2,2,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","K200"
"679","12/18/2014","Bo","Kakua","Nguabu","Gbanahun",NA,NA,15,NA,NA,25,3,2,2,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","K200"
"680","12/19/2014","Bo","Kakua","Nguabu","Banda",NA,NA,20,NA,NA,25,4,2,2,0,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","K200"
"681","12/16/2014","Bo","Kakua","Samami","Bayama",NA,NA,15,NA,NA,14,1,1,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","K200"
"682","12/17/2014","Bo","Kakua","Samami","Gboibobu",NA,NA,23,NA,NA,32,2,1,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","K200"
"683","12/18/2014","Bo","Kakua","Samami","Fanima",NA,NA,30,NA,NA,24,2,1,1,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","K200"
"684","12/19/2014","Bo","Kakua","Samami","Kpanguma",NA,NA,40,NA,NA,35,2,1,2,0,2,0,11,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,"B000","K200"
"685","12/16/2014","Bo","Valunia","Ngovo","Joulu",NA,NA,30,NA,NA,34,2,2,2,0,1,1,11,0,0,2,0,0,0,2,0,0,1,0,1,0,0,0,1,0,1,0,0,"B000","V450"
"686","12/17/2014","Bo","Valunia","Ngovo","Yarmandu Old",NA,NA,31,NA,NA,34,3,1,2,0,1,1,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,"B000","V450"
"687","12/18/2014","Bo","Valunia","Ngovo","Yarmandu New",NA,NA,19,NA,NA,31,2,1,2,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"688","12/19/2014","Bo","Valunia","Ngovo","Ngongbbu",NA,NA,15,NA,NA,15,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"689","12/16/2014","Bo","Valunia","Sei","Farma",NA,NA,18,NA,NA,13,1,1,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"690","12/17/2014","Bo","Valunia","Sei","Gbogeima",NA,NA,34,NA,NA,16,1,1,2,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"691","12/18/2014","Bo","Valunia","Sei","Kpakibu",NA,NA,42,NA,NA,46,2,1,2,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"692","12/19/2014","Bo","Valunia","Sei","Foya",NA,NA,58,NA,NA,44,2,1,2,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"693","12/16/2014","Bo","Valunia","Lunia","Pelewahun",NA,NA,20,NA,NA,22,1,1,2,0,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"694","12/17/2014","Bo","Valunia","Lunia","Gima",NA,NA,22,NA,NA,26,1,1,2,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"695","12/18/2014","Bo","Valunia","Lunia","Hewebu",NA,NA,25,NA,NA,15,1,1,2,0,1,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"B000","V450"
"696","12/19/2014","Bo","Valunia","Lunia","Jorpowahun",NA,NA,24,NA,NA,26,1,1,2,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"697","12/16/2014","Bo","Valunia","Dellenga","Moyorgboh",NA,NA,40,NA,NA,26,2,1,2,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"698","12/17/2014","Bo","Valunia","Dellenga","Nyadehun",NA,NA,14,NA,NA,26,2,1,2,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"699","12/18/2014","Bo","Valunia","Dellenga","Njaguima",NA,NA,15,NA,NA,22,2,1,1,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"700","12/19/2014","Bo","Valunia","Dellenga","Lablama",NA,NA,21,NA,NA,19,1,1,2,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"701","12/16/2014","Bo","Valunia","Kendebo","Majendu",NA,NA,12,NA,NA,18,4,1,2,0,1,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"B000","V450"
"702","12/17/2014","Bo","Valunia","Kendebo","Nyanyahun",NA,NA,29,NA,NA,25,2,1,2,1,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"703","12/18/2014","Bo","Valunia","Kendebo","Komende",NA,NA,15,NA,NA,12,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"704","12/19/2014","Bo","Valunia","Kendebo","Njaluahun",NA,NA,28,NA,NA,13,2,1,2,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","V450"
"705","12/16/2014","Bo","JaiamaBongor","Tongowa","Gbaama",NA,NA,63,NA,NA,59,2,2,2,0,1,1,17,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,"B000","J515"
"706","12/17/2014","Bo","JaiamaBongor","Tongowa","Heigbema",NA,NA,30,NA,NA,45,1,1,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"B000","J515"
"707","12/18/2014","Bo","JaiamaBongor","Tongowa","Yiema",NA,NA,13,NA,NA,15,1,1,2,0,1,0,13,0,0,3,5,0,0,3,5,0,0,2,0,0,0,2,0,0,0,0,0,"B000","J515"
"708","12/19/2014","Bo","JaiamaBongor","Tongowa","Komemie",NA,NA,15,NA,NA,14,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","J515"
"709","12/16/2014","Bo","JaiamaBongor","Lower Kama","Lungi",NA,NA,24,NA,NA,20,2,1,1,0,1,0,6,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,"B000","J515"
"710","12/16/2014","Bo","JaiamaBongor","Lower Kama","B0 Road",NA,NA,16,NA,NA,26,1,1,2,0,1,0,8,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,"B000","J515"
"711","12/17/2014","Bo","JaiamaBongor","Lower Kama","Sumbuya Road",NA,NA,33,NA,NA,43,1,1,1,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","J515"
"712","12/18/2014","Bo","JaiamaBongor","Lower Kama","Blama Road24",NA,NA,18,NA,NA,22,1,1,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","J515"
"713","12/17/2014","Bo","JaiamaBongor","Upper Kama","Gbohun",NA,NA,39,NA,NA,60,3,2,2,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","J515"
"714","12/19/2014","Bo","JaiamaBongor","Upper Kama","Mile 30",NA,NA,15,NA,NA,12,1,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","J515"
"715","12/20/2014","Bo","JaiamaBongor","Upper Kama","Gbohun",NA,NA,70,NA,NA,47,3,2,2,1,2,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","J515"
"716","12/21/2014","Bo","JaiamaBongor","Upper Kama","Gbohun",NA,NA,70,NA,NA,47,3,2,2,1,2,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","J515"
"717","12/16/2014","Bo","Tikonko","Sewama","Kokofele",NA,NA,25,NA,NA,30,3,1,1,0,1,1,11,0,0,0,0,0,0,0,0,2,1,0,2,2,1,0,2,0,0,0,0,"B000","T252"
"718","12/17/2014","Bo","Tikonko","Sewama","Gelehun",NA,NA,86,NA,NA,52,4,2,2,0,2,0,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,"B000","T252"
"719","12/18/2014","Bo","JaiamaBongor","Tongowa","Bandaru",NA,NA,25,NA,NA,40,2,2,2,0,1,1,10,1,0,0,2,1,1,0,0,0,0,2,1,0,0,2,1,0,0,0,0,"B000","J515"
"720","12/19/2014","Bo","JaiamaBongor","Tongowa","Baoma",NA,NA,15,NA,NA,20,1,1,1,0,1,0,6,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,2,0,0,0,0,"B000","J515"
"721","12/17/2014","Bo","JaiamaBongor","Lower Nyawa","Kpolima",NA,NA,14,NA,NA,18,1,1,1,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","J515"
"722","12/18/2014","Bo","JaiamaBongor","Lower Nyawa","Negbema",NA,NA,11,NA,NA,12,1,1,1,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","J515"
"723","12/19/2014","Bo","JaiamaBongor","Lower Nyawa","Sogorma",NA,NA,36,NA,NA,48,1,2,2,1,2,1,11,0,0,0,1,0,0,0,1,1,1,0,2,0,0,0,2,1,1,0,0,"B000","J515"
"724","12/17/2014","Bo","JaiamaBongor","Lower Nyawa","Largor",NA,NA,48,NA,NA,64,1,1,2,1,1,1,11,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"B000","J515"
"725","12/16/2014","Bo","JaiamaBongor","Upper Baimber","Bawomahun",NA,NA,43,NA,NA,37,4,1,2,0,1,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"B000","J515"
"726","12/17/2014","Bo","Tikonko","Sewa  Tikonko","Kedeyela",NA,NA,23,NA,NA,20,1,1,1,0,1,0,11,1,0,0,1,1,0,0,1,2,1,1,1,1,1,1,1,1,0,0,0,"B000","T252"
"727","12/18/2014","Bo","Tikonko","Sewa  Tikonko","Samie",NA,NA,25,NA,NA,22,2,1,1,0,1,0,12,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,"B000","T252"
"728","12/19/2014","Bo","Tikonko","Sewa  Tikonko","Gbobu",NA,NA,38,NA,NA,42,1,1,2,3,1,0,10,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,"B000","T252"
"729","12/16/2014","Bo","JaiamaBongor","Lower Baimber","Bendu New-Site",NA,NA,40,NA,NA,47,2,2,2,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","J515"
"730","12/17/2014","Bo","JaiamaBongor","Lower Baimber","Mano Bongor",NA,NA,40,NA,NA,46,2,1,2,0,1,0,11,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,"B000","J515"
"731","12/18/2014","Bo","JaiamaBongor","Lower Baimber","Godiama",NA,NA,28,NA,NA,50,2,2,2,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","J515"
"732","12/19/2014","Bo","Tikonko","Bainyawa","Grema",NA,NA,30,NA,NA,63,2,2,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","T252"
"733","12/16/2014","Bo","Tikonko","Njagbla Two","Golahun",NA,NA,15,NA,NA,20,1,1,1,0,1,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"B000","T252"
"734","12/16/2014","Bo","Tikonko","Njagbla One","Feilor",NA,NA,22,NA,NA,18,2,1,2,0,1,1,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,"B000","T252"
"735","12/16/2014","Bo","Tikonko","Njagbla One","Wajihun",NA,NA,12,NA,NA,15,2,1,1,0,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA,0,"B000","T252"
"736","12/16/2014","Bo","Tikonko","Sendeh","Nyandayama",NA,NA,15,NA,NA,14,1,1,1,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","T252"
"737","12/16/2014","Bo","JaiamaBongor","Upper Nyawa","Pelewahun",NA,NA,30,NA,NA,35,4,2,1,0,1,0,9,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,"B000","J515"
"738","12/16/2014","Bo","JaiamaBongor","Upper Nyawa","Koyiama",NA,NA,35,NA,NA,25,4,1,1,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","J515"
"739","12/16/2014","Bo","JaiamaBongor","Upper Nyawa","Niayalun",NA,NA,75,NA,NA,47,4,2,2,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","J515"
"740","12/16/2014","Bo","JaiamaBongor","Upper Nyawa","Samie",NA,NA,30,NA,NA,40,3,1,2,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","J515"
"741","12/16/2014","Bo","Bagbo","Bumkaku","Gbatorma",NA,NA,49,NA,NA,27,2,1,1,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"742","12/16/2014","Bo","Bagbo","Bumkaku","Matu 2",NA,NA,36,NA,NA,21,3,1,2,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"743","12/16/2014","Bo","Bagbo","Bumkaku","Morsondo",NA,NA,16,NA,NA,14,2,1,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"744","12/16/2014","Bo","Bagbo","Bumkaku","Kponima",NA,NA,11,NA,NA,14,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"745","12/16/2014","Bo","Bagbo",NA,"Semabu",NA,NA,20,NA,NA,16,2,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"746","12/16/2014","Bo","Bagbo",NA,"Lombokor",NA,NA,21,NA,NA,18,2,1,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"747","12/16/2014","Bo","Bagbo",NA,"Juhun",NA,NA,18,NA,NA,14,2,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"748","12/16/2014","Bo","Bagbo",NA,"Tokpombu",NA,NA,21,NA,NA,17,1,1,1,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"749","12/16/2014","Bo","Bagbo","Niagorehun","Borbor",NA,NA,15,NA,NA,14,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"750","12/16/2014","Bo","Bagbo","Niagorehun","Tawovia",NA,NA,15,NA,NA,14,2,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"751","12/16/2014","Bo","Bagbo","Niagorehun","Ndedema",NA,NA,15,NA,NA,19,1,1,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"752","12/16/2014","Bo","Bagbo","Niagorehun","Jorlu",NA,NA,15,NA,NA,12,2,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"753","12/16/2014","Bo","Bagbo","Ngolapon","Largowa",NA,NA,23,NA,NA,36,1,1,2,0,1,1,13,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,"B000","B210"
"754","12/16/2014","Bo","Bagbo","Ngolapon","Gbenya",NA,NA,21,NA,NA,27,1,1,1,0,1,1,10,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"755","12/16/2014","Bo","Bagbo","Ngolapon","Mouapiwa",NA,NA,11,NA,NA,13,1,1,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"756","12/16/2014","Bo","Bagbo","Ngolapon","Kasse",NA,NA,37,NA,NA,29,2,1,2,0,2,1,11,3,0,1,1,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,"B000","B210"
"757","12/16/2014","Bo","Bagbo","Jimmy","Dambala",NA,NA,15,NA,NA,12,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"758","12/16/2014","Bo","Bagbo","Jimmy","Yenkein",NA,NA,40,NA,NA,54,1,1,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"B000","B210"
"759","12/16/2014","Bo","Bagbo","Jimmy","Faabu",NA,NA,18,NA,NA,20,1,1,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"760","12/16/2014","Bo","Bagbo","Jimmy","Kanga",NA,NA,15,NA,NA,14,1,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"761","12/16/2014","Bo","Bagbo","Kpangballia","Mawonde",NA,NA,19,NA,NA,12,2,2,2,1,2,1,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,"B000","B210"
"762","12/16/2014","Bo","Bagbo","Kpangballia","Rabaina",NA,NA,15,NA,NA,12,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,"B000","B210"
"763","12/16/2014","Bo","Bagbo","Kpangballia","Bandoema",NA,NA,15,NA,NA,15,1,1,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B000","B210"
"764","12/16/2014","Bo","Bagbo","Kpangballia","Kpangbalia",NA,NA,15,NA,NA,30,2,2,2,0,2,2,10,0,0,2,0,0,0,2,0,1,0,1,1,1,0,1,1,0,0,0,0,"B000","B210"
"765","12/16/2014","Bo","BumpeNgao","Mamanjawo","Levema",NA,NA,15,NA,NA,15,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"B000","B515"
"766","12/16/2014","Bo","BumpeNgao","Mamanjawo","Kpetema",NA,NA,12,NA,NA,12,1,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"B000","B515"
"767","12/16/2014","Bo","BumpeNgao","Mamanjawo","Booboobu",NA,NA,15,NA,NA,15,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"B000","B515"
"768","12/16/2014","Bo","BumpeNgao","Mamanjawo","Niagoahun",NA,NA,15,NA,NA,14,1,1,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"B000","B515"
"769","12/16/2014","Bo","BumpeNgao","Sahn","Semabu",NA,NA,30,NA,NA,18,2,2,4,1,2,1,15,0,0,1,0,0,0,1,0,0,0,2,1,0,0,2,1,0,0,0,0,"B000","B515"
